batch_size,epoch,average_memory_utilization,average_gpu_utilization,training_time
250,40,6.880000000000001,87.6,194.6734681129456
260,40,6.23,80.8,53.86243486404419
260,40,6.3100000000000005,80.45,106.20401120185852
260,40,6.2566666666666695,80.4,158.45636773109436
260,40,6.26,80.525,211.5745828151703
270,40,6.25,81.1,53.34596371650696
270,40,6.2,81.6,105.15506386756896
270,40,6.213333333333334,80.2,157.50385212898254
270,40,6.2475,80.875,209.2778468132019
280,40,6.1,80.5,52.83348488807678
280,40,6.119999999999999,82.7,104.48045182228088
280,40,6.150000000000001,82.1,155.79900074005127
280,40,6.1225,81.925,206.516229391098
290,40,6.15,82.6,52.53214812278748
290,40,6.015,81.25,104.10821747779846
290,40,6.093333333333332,82.76666666666667,154.8130328655243
290,40,6.0675,82.75,205.277104139328
300,40,6.02,82.6,51.84627914428711
300,40,5.995,83.2,102.65123462677002
300,40,6.003333333333333,83.5,152.77895784378052
300,40,6.029999999999999,83.75,203.1098461151123
310,40,5.9,85.0,52.98116040229797
310,40,5.81,84.7,105.09443402290344
310,40,5.859999999999999,85.3,156.02686285972595
310,40,5.83,85.025,208.4290473461151
320,40,5.779999999999999,85.9,51.437864780426025
320,40,5.855000000000001,86.7,101.11156177520752
320,40,5.8566666666666665,84.5,150.2589569091797
320,40,5.8775,85.2,199.8366677761078
330,40,5.82,86.2,51.21871876716614
330,40,5.87,85.3,100.7955551147461
330,40,5.783333333333332,85.5,150.12508058547974
330,40,5.795,84.575,199.87203550338745
340,40,5.800000000000001,83.2,50.948893308639526
340,40,5.73,85.4,100.34160804748537
340,40,5.8,85.2,149.0850691795349
340,40,5.755000000000001,85.025,198.89660716056824
350,40,5.96,82.9,50.38185501098633
350,40,5.8100000000000005,85.8,99.2982053756714
350,40,5.843333333333335,86.13333333333334,148.08337688446045
350,40,5.815,86.675,197.1732308864593
360,40,5.8100000000000005,86.5,50.58074951171875
360,40,5.725,85.8,99.390864610672
360,40,5.73,86.36666666666666,147.40543055534363
360,40,5.745,86.35,195.66575980186465
370,40,5.71,86.4,50.36123728752136
370,40,5.67,85.9,98.54994678497314
370,40,5.669999999999999,86.66666666666667,147.26263666152954
370,40,5.68,87.2,196.05490112304688
380,40,5.63,85.8,50.05736327171326
380,40,5.6850000000000005,84.15,97.76069474220276
380,40,5.64,86.7,146.40061736106873
380,40,5.6375,87.375,194.94252157211304
390,40,5.7,88.4,50.07584118843079
390,40,5.595,84.15,97.95029187202454
390,40,5.603333333333334,87.4,146.046000957489
390,40,5.592499999999999,87.55,193.725353717804
400,40,6.970000000000001,90.4,47.49343514442444
400,40,6.9300000000000015,88.75,92.84803605079652
400,40,6.946666666666668,92.0,138.2794907093048
400,40,6.9475,91.85,184.15159964561465
410,40,5.62,86.8,49.55496573448181
410,40,5.63,86.35,96.83793711662292
410,40,5.596666666666666,89.0,144.08811211586
410,40,5.5925,87.5,191.65556073188785
420,40,5.55,86.4,49.40856146812439
420,40,5.565,86.65,96.91292333602904
420,40,5.526666666666667,87.83333333333333,144.288507938385
420,40,5.522500000000001,88.225,191.45529341697693
430,40,5.6,87.2,49.31914567947388
430,40,5.54,86.9,96.38978219032288
430,40,5.549999999999999,88.33333333333333,143.42930960655212
430,40,5.5225,88.4,191.15548992156985
440,40,5.549999999999999,87.3,49.12264442443848
440,40,5.540000000000001,88.75,96.21107244491576
440,40,5.54,88.96666666666667,142.8774962425232
440,40,5.535,88.45,190.13088536262512
450,40,5.540000000000001,88.3,49.154844760894775
450,40,5.55,87.65,96.15535378456116
450,40,5.493333333333335,88.13333333333334,143.04320454597473
450,40,5.5275,88.2,190.6751890182495
460,40,5.6,87.7,48.99669051170349
460,40,5.5600000000000005,88.9,95.8940658569336
460,40,5.536666666666667,89.53333333333333,142.68531131744385
460,40,5.5725,89.0,189.91087412834167
470,40,5.5200000000000005,88.0,48.901259660720825
470,40,5.495000000000001,85.9,95.5676815509796
470,40,5.526666666666667,88.53333333333333,142.6163249015808
470,40,5.4825,88.75,190.27950859069824
480,40,5.470000000000001,88.8,48.93791103363037
480,40,5.51,88.3,95.33094620704652
480,40,5.453333333333333,89.3,141.88165092468262
480,40,5.48,89.675,189.14421892166132
490,40,5.48,90.5,48.69319725036621
490,40,5.430000000000001,89.15,95.16975665092468
490,40,5.456666666666668,89.46666666666667,142.190087556839
490,40,5.445,89.425,189.37338638305664
500,40,6.92,93.2,46.854257106781006
500,40,6.915000000000001,92.1,90.96651697158812
500,40,6.946666666666667,93.23333333333332,135.7776701450348
500,40,6.9275,93.75,181.14409279823303
510,40,5.51,89.2,48.6351809501648
510,40,5.545,89.05,94.88459062576294
510,40,5.533333333333333,89.46666666666667,141.23643279075625
510,40,5.4925,89.175,188.2067608833313
520,40,5.48,88.4,48.68544054031372
520,40,5.485000000000001,89.8,94.95237016677856
520,40,5.496666666666668,90.3,141.09804725646973
520,40,5.4575000000000005,89.725,187.62520217895508
530,40,5.470000000000001,90.5,48.57870769500733
530,40,5.455,90.6,94.59558725357056
530,40,5.473333333333333,90.2,140.59000396728516
530,40,5.455,89.675,187.8593058586121
540,40,5.51,89.6,50.12880420684815
540,40,5.505000000000001,90.5,98.11231017112732
540,40,5.463333333333335,90.7,145.86173033714294
540,40,5.4325,91.225,193.7727108001709
550,40,5.41,89.4,48.2489058971405
550,40,5.335,90.7,94.35730528831482
550,40,5.346666666666668,90.76666666666668,140.47537326812744
550,40,5.355,90.575,186.960102558136
560,40,5.4,89.7,48.321125507354736
560,40,5.395,89.6,93.97459506988524
560,40,5.383333333333334,90.26666666666668,139.6236810684204
560,40,5.3125,90.425,186.8803343772888
570,40,5.4,88.2,48.34030079841614
570,40,5.390000000000001,90.65,94.74908185005188
570,40,5.333333333333334,89.86666666666666,140.29102993011475
570,40,5.3375,90.8,186.8537082672119
580,40,5.4,90.4,48.58331203460693
580,40,5.374999999999999,87.2,94.55681705474854
580,40,5.356666666666668,90.06666666666666,140.99610877037048
580,40,5.35,89.85,187.8237257003784
590,40,5.369999999999999,88.0,48.591739654541016
590,40,5.33,87.65,94.43793964385986
590,40,5.33,89.76666666666667,140.85989618301392
590,40,5.3325000000000005,90.75,187.18007588386536
600,40,5.499999999999999,90.3,48.49360275268555
600,40,5.46,88.4,94.39322686195374
600,40,5.403333333333333,90.23333333333332,140.40050530433655
600,40,5.44,90.8,187.1283705234528
610,40,5.44,89.1,48.52039003372192
610,40,5.41,88.55,93.92386984825134
610,40,5.406666666666668,89.96666666666667,140.1459128856659
610,40,5.34,90.725,186.8460748195648
620,40,5.4300000000000015,88.9,48.43856596946716
620,40,5.385,90.45,93.90496516227722
620,40,5.356666666666669,91.03333333333332,140.1364769935608
620,40,5.355,90.575,186.4086790084839
630,40,5.380000000000001,88.9,48.33941173553467
630,40,5.405000000000001,89.55,93.7509081363678
630,40,5.336666666666668,90.5,140.0975956916809
630,40,5.315,90.65,186.3487045764923
640,40,5.36,89.2,48.208234548568726
640,40,5.34,90.1,93.102210521698
640,40,5.303333333333333,91.13333333333334,139.90944027900696
640,40,5.3125,90.475,185.83135294914248
650,40,5.360000000000001,90.9,48.24625444412232
650,40,5.345,90.95,93.36934304237366
650,40,5.343333333333334,90.93333333333334,139.71587681770325
650,40,5.325,91.575,186.0062246322632
660,40,5.409999999999999,90.9,48.11486387252808
660,40,5.33,91.1,93.58800959587096
660,40,5.356666666666667,90.46666666666668,139.19203114509585
660,40,5.345000000000001,91.0,185.84676671028137
670,40,5.369999999999999,91.0,48.11791706085205
670,40,5.345,90.7,92.87835907936096
670,40,5.316666666666667,90.9,139.04581880569458
670,40,5.2925,91.55,185.3236997127533
680,40,5.4,89.6,48.20294618606568
680,40,5.340000000000001,90.4,93.1326904296875
680,40,5.319999999999999,91.7,139.64906883239746
680,40,5.345000000000001,91.425,185.4912307262421
690,40,5.35,89.7,48.230592250823975
690,40,5.375000000000001,90.4,92.86658000946044
690,40,5.333333333333334,90.5,138.32678961753845
690,40,5.327500000000001,91.35,184.1304693222046
700,40,5.33,91.4,47.96610236167908
700,40,5.340000000000001,90.85,92.54050993919373
700,40,5.330000000000001,91.8,138.9127495288849
700,40,5.297499999999999,91.65,184.5847249031067
710,40,5.409999999999998,91.0,48.123907804489136
710,40,5.345000000000001,91.6,92.72388315200806
710,40,5.296666666666667,91.36666666666666,139.22288465499878
710,40,5.295,91.525,184.5147349834442
720,40,5.36,89.8,48.045236587524414
720,40,5.315,90.9,92.80250191688538
720,40,5.3166666666666655,91.33333333333331,138.9566388130188
720,40,5.284999999999999,92.1,184.67461442947388
730,40,5.380000000000001,90.2,47.97128629684448
730,40,5.29,91.85,92.52681756019592
730,40,5.303333333333333,91.6,138.92973446846008
730,40,5.3075,91.3,184.11930060386652
740,40,5.35,90.0,49.787278175354
740,40,5.33,92.45,95.79630827903748
740,40,5.330000000000001,92.2,143.39219760894775
740,40,5.3275,91.7,190.45171427726743
750,40,5.42,89.2,48.01546859741211
750,40,5.324999999999999,92.15,92.49086308479308
750,40,5.320000000000001,91.8,138.65953421592712
750,40,5.3025,92.125,184.06824469566345
760,40,5.4,90.2,48.12222647666931
760,40,5.315,92.5,92.5040762424469
760,40,5.323333333333334,91.83333333333331,138.8229546546936
760,40,5.2375,92.15,184.5355753898621
770,40,5.39,89.9,47.82322359085083
770,40,5.290000000000001,92.5,92.42167091369627
770,40,5.266666666666665,92.26666666666668,138.44304656982422
770,40,5.282500000000001,91.975,183.4413902759552
780,40,5.34,92.2,48.071351289749146
780,40,5.305,92.0,92.60337376594543
780,40,5.27,91.33333333333331,138.68616652488708
780,40,5.2775,92.4,184.39965534210205
790,40,5.3100000000000005,89.8,49.71842050552368
790,40,5.345,92.2,95.7656741142273
790,40,5.3133333333333335,92.5,143.0497226715088
790,40,5.290000000000001,91.975,190.30669736862183
800,40,5.41,91.0,49.61768984794617
800,40,5.305,91.45,95.46766924858092
800,40,5.316666666666667,92.56666666666666,142.58720517158508
800,40,5.3100000000000005,92.025,188.73701453208923
